#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:hcv" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:hcv" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:hcv" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:hcv" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:hcv">
#                    <taxonset id="TaxonSet.hcv" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:hcv" jeffreys="true" parameter="@bPopSizes.t:hcv" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="GammaShapePrior.s:hcv" name="distribution">
#            <parameter id="gammaShape.s:hcv" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="RateACPrior.s:hcv" name="distribution">
#            <parameter id="rateAC.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:hcv" name="distribution">
#            <parameter id="rateAG.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:hcv" name="distribution">
#            <parameter id="rateAT.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:hcv" name="distribution">
#            <parameter id="rateCG.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:hcv" name="distribution">
#            <parameter id="rateGT.s:hcv" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@hcv" id="treeLikelihood.hcv" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hcv">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:hcv" shape="@gammaShape.s:hcv" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hcv" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hcv" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:hcv" rateAC="@rateAC.s:hcv" rateAG="@rateAG.s:hcv" rateAT="@rateAT.s:hcv" rateCG="@rateCG.s:hcv" rateGT="@rateGT.s:hcv" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:hcv" lower="0.0" name="rateCT">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:hcv" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:hcv" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hcv" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hcv" name="clock.rate">7.9E-4</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	gammaShape
660000	-6624.573560746304	-6156.137516314998	-468.4360444313064	-6156.137516314998	403.5632159391636	0.19138899845166685	0.3369307743945282	0.2151041352308249	0.25657609192298	0.10197771638667934	0.9147595850326793	0.12958632648202828	0.0673198215245721	0.11137691293884451	-429.3968269531617	7300.383703373879	154.30140817937183	457.4801512961343	41.025323626681946	14	41	5	2	0.30929448182849195
661000	-6648.794328726189	-6181.931754472138	-466.8625742540506	-6181.931754472138	350.3343899862068	0.18314021227610405	0.32025842844351426	0.23383934520694996	0.26276201407343136	0.10233326200808045	0.905613092160691	0.19978390820389882	0.13085062820249957	0.10064888093511583	-428.0302147923501	8389.172924715329	655.61132946535	120.72023601376694	147.22162181870496	10	8	6	38	0.3518170894163632
662000	-6659.756840490089	-6168.907661990103	-490.84917849998635	-6168.907661990103	409.74018264532936	0.18314021227610405	0.32025842844351426	0.23383934520694996	0.26276201407343136	0.14068268522410252	0.905613092160691	0.19978390820389882	0.05819541908440542	0.10064888093511583	-450.882404526012	8650.162611033795	823.5503024016748	586.29991425145	240.51561410414803	14	2	10	36	0.3518170894163632
663000	-6660.043859962954	-6167.677680139684	-492.36617982327033	-6167.677680139684	437.927959090627	0.18314021227610405	0.32025842844351426	0.23383934520694996	0.26276201407343136	0.14068268522410252	0.905613092160691	0.19978390820389882	0.05819541908440542	0.10064888093511583	-451.34893073883075	7915.129562374238	4802.838507969664	173.21445521998845	217.9965323507576	7	11	19	25	0.3518170894163632
664000	-6669.914348975346	-6176.467394040786	-493.44695493456067	-6176.467394040786	377.4730065417181	0.18314021227610405	0.32025842844351426	0.23383934520694996	0.26276201407343136	0.14068268522410252	0.8938972964863195	0.19978390820389882	0.046690374175083454	0.10064888093511583	-453.0147651665744	10311.84587662627	2024.2550065589028	311.40273958564063	292.0863253549665	9	9	15	29	0.3518170894163632
665000	-6658.988295048173	-6172.571754967539	-486.4165400806343	-6172.571754967539	446.75663656951866	0.18314021227610405	0.32025842844351426	0.23383934520694996	0.26276201407343136	0.14068268522410252	0.8938972964863195	0.10153130746112149	0.046690374175083454	0.11496678006835394	-445.31111290181434	14138.763205668707	1895.4214719945421	937.388090128909	178.38017708918238	8	10	11	33	0.3518170894163632
666000	-6647.022721978627	-6159.72801675995	-487.29470521867603	-6159.72801675995	371.0377522607384	0.18314021227610405	0.32025842844351426	0.23383934520694996	0.26276201407343136	0.14068268522410252	0.8938972964863195	0.10153130746112149	0.046690374175083454	0.09781991339737224	-447.8355384425777	8833.388871975625	799.869406951223	803.147493441982	153.579377729748	11	5	11	35	0.3518170894163632
667000	-6656.035745525694	-6158.513955992291	-497.5217895334032	-6158.513955992291	454.9441977668225	0.18314021227610405	0.32025842844351426	0.23383934520694996	0.26276201407343136	0.14068268522410252	0.8042024365502546	0.10153130746112149	0.060434955194572676	0.09781991339737224	-456.322633423144	5905.233978514326	7444.810425777362	635.7630754036759	192.0031402558614	12	3	15	32	0.3962850554827879
668000	-6627.46636387505	-6154.2467512274825	-473.21961264756743	-6154.2467512274825	385.00669700764513	0.19138899845166685	0.3369307743945282	0.2301289245503805	0.24155130260342436	0.10178566810003141	0.7002863905275492	0.13070548806754032	0.04343295212142722	0.10230448323545352	-432.06474566231583	6001.266939282563	248.33271407991896	42.71489600478337	343.0077661181364	13	36	9	4	0.30269129092339375
669000	-6656.047604016679	-6168.8641154126435	-487.18348860403506	-6168.8641154126435	472.4003925968591	0.18553664744137124	0.32025842844351426	0.24961064903811472	0.2445942750769994	0.130371123548023	0.8815521943879521	0.10153130746112149	0.042252163427684154	0.09781991339737224	-448.7612050921662	8945.356979028014	837.6195060731529	197.3640466274464	274.32536975468423	12	13	17	20	0.3962850554827879
670000	-6664.797636062622	-6181.426391666664	-483.37124439595755	-6181.426391666664	427.16225406635846	0.1925896881794249	0.3216051154647167	0.24121092127885863	0.2445942750769994	0.130371123548023	0.8815521943879521	0.1004771226831913	0.042252163427684154	0.09781991339737224	-445.296219754107	7202.844279824276	630.2117672410126	119.60379797145433	277.8853679595911	11	15	17	19	0.3962850554827879
671000	-6649.507760541003	-6163.776145912166	-485.7316146288378	-6163.776145912166	511.21248843294785	0.19956262037793812	0.3216051154647167	0.24121092127885863	0.23762134287848619	0.10438418751689066	0.8815521943879521	0.1004771226831913	0.06207604423018856	0.09781991339737224	-447.4684735938441	7852.487135377667	413.46932033607095	147.42096604003171	333.99269690507845	10	13	22	17	0.3962850554827879
672000	-6623.912731733602	-6152.9694122935725	-470.94331944002977	-6152.9694122935725	382.08981841302705	0.1760370572937576	0.3369307743945282	0.2301289245503805	0.2569032437613336	0.1342391390390961	0.9300235535254947	0.16222682290090829	0.06625133593085404	0.1056778327236751	-430.18493945394545	7540.954535786893	291.45156369095434	106.59397696901686	500.84436149871107	11	28	19	4	0.32527143707841233
673000	-6636.196930037755	-6152.592317831981	-483.6046122057737	-6152.592317831981	435.0935028965038	0.1943038279082852	0.32686390793436965	0.24121092127885863	0.23762134287848619	0.10438418751689066	0.7221051847910273	0.12904442309292705	0.06207604423018856	0.11686244221991934	-444.76268130979923	8386.433599460403	1140.6314612102417	190.1121521198987	254.04534470099935	9	12	16	25	0.3962850554827879
674000	-6668.302409242818	-6166.717704079985	-501.58470516283234	-6166.717704079985	420.926574232741	0.1943038279082852	0.32686390793436965	0.24121092127885863	0.23762134287848619	0.10438418751689066	0.8236251745227199	0.12904442309292705	0.06207604423018856	0.08369671005259169	-462.4892014059087	8470.975262579308	1283.0543255893328	428.9675825215767	276.95891412545103	12	10	5	35	0.3962850554827879
675000	-6660.440198181374	-6164.503617465957	-495.936580715417	-6164.503617465957	430.5947468457353	0.1943038279082852	0.33530034764894834	0.2327744815642799	0.23762134287848619	0.10438418751689066	0.8236251745227199	0.12904442309292705	0.06186721206451938	0.12092311627063357	-453.4966135361207	6781.653059096158	10419.255432830516	628.3958340107408	312.81087898644756	10	3	10	39	0.3962850554827879
676000	-6659.531664636102	-6172.475447781957	-487.05621685414496	-6172.475447781957	393.0507016349654	0.19912459811877367	0.33463460811583584	0.2327744815642799	0.23346631220111022	0.10438418751689066	0.8236251745227199	0.12904442309292705	0.06186721206451938	0.12092311627063357	-444.28268316372635	11403.445613763748	11897.044214598583	421.6769523077818	242.9859223839527	10	1	9	42	0.3962850554827879
677000	-6670.151255980039	-6175.037168989093	-495.11408699094716	-6175.037168989093	431.2498592452909	0.19912459811877367	0.33463460811583584	0.2327744815642799	0.23346631220111022	0.10438418751689066	0.8236251745227199	0.12904442309292705	0.06186721206451938	0.12092311627063357	-453.2434669246468	15555.117125636554	1977.6296721066772	1112.040741927882	296.17621536294774	10	1	8	43	0.3962850554827879
678000	-6645.776815589565	-6154.952799038337	-490.82401655122806	-6154.952799038337	412.73730270844965	0.19115141929549567	0.3227845398653449	0.2301289245503805	0.25593511628877885	0.15438988124798	0.9050046189888338	0.1452370187131958	0.06834394034194868	0.09224595150164769	-447.72582752447573	9121.0675329969	449.9041296651089	125.52032068894472	783.2193702231256	12	29	17	4	0.32170835707656864
679000	-6665.499367253346	-6173.812144897419	-491.6872223559262	-6173.812144897419	377.4944449139674	0.19912459811877367	0.33463460811583584	0.22012197442347808	0.24611881934191204	0.10948833702729985	0.815321532760086	0.12904442309292705	0.06741047817415873	0.08778169847102378	-450.42514973575646	10080.305637787567	1487.9826010754157	1574.310157908366	213.760794647014	11	1	9	41	0.3962850554827879
680000	-6663.396709189463	-6168.401482427992	-494.99522676147103	-6168.401482427992	421.3883211940098	0.19912459811877367	0.33463460811583584	0.22012197442347808	0.24611881934191204	0.10948833702729985	0.815321532760086	0.12904442309292705	0.054232800526337034	0.08778169847102378	-455.60593183929507	9272.593346027425	1529.4952622485514	511.0687462426355	225.93920387183584	10	13	3	36	0.3962850554827879
681000	-6669.374801094365	-6174.661358490382	-494.7134426039832	-6174.661358490382	427.8414525304933	0.19912459811877367	0.33463460811583584	0.22012197442347808	0.24611881934191204	0.10948833702729985	0.815321532760086	0.12904442309292705	0.054232800526337034	0.08778169847102378	-455.42078225959375	6596.193046974241	832.4344009939535	958.417577873773	218.23630951418363	11	10	4	37	0.3962850554827879
682000	-6674.818936733241	-6170.649340091914	-504.16959664132605	-6170.649340091914	449.9988188448739	0.19912459811877367	0.33463460811583584	0.22012197442347808	0.24611881934191204	0.0999848550970492	0.815321532760086	0.1287932942390241	0.06278389308323297	0.0978625582304259	-464.3986383992883	5325.770840347469	3586.8149859798905	450.98575193919436	338.3454628215355	8	6	8	40	0.3962850554827879
683000	-6684.724255700505	-6185.932758874134	-498.79149682637006	-6185.932758874134	356.94453832488995	0.19912459811877367	0.33463460811583584	0.22012197442347808	0.24611881934191204	0.0999848550970492	0.815321532760086	0.1287932942390241	0.08487619632754834	0.0978625582304259	-458.6173104399054	7047.1388649500595	1598.0757673878848	1033.1133729663854	268.48852327579846	11	3	8	40	0.3466497922573268
684000	-6672.8806452192875	-6168.86023472927	-504.0204104900172	-6168.86023472927	452.04887621551785	0.19912459811877367	0.33463460811583584	0.2294081078595651	0.236832685905825	0.0999848550970492	0.815321532760086	0.1287932942390241	0.08487619632754834	0.0978625582304259	-465.2029111602522	4203.119565388503	1462.0144638356937	658.1730626498928	363.2159036514688	12	6	13	31	0.3466497922573268
685000	-6671.9508021632855	-6168.717349792634	-503.23345237065166	-6168.717349792634	470.67224184884054	0.19912459811877367	0.33463460811583584	0.2294081078595651	0.236832685905825	0.0999848550970492	0.815321532760086	0.1287932942390241	0.08487619632754834	0.10783744971292422	-463.3134723388528	7671.171575009682	1152.4726742781465	713.4990973839327	387.94592182798385	10	6	3	43	0.3466497922573268
686000	-6680.905544793419	-6176.666015889002	-504.239528904417	-6176.666015889002	459.06883578266627	0.19912459811877367	0.33463460811583584	0.2294081078595651	0.236832685905825	0.0999848550970492	0.815321532760086	0.1287932942390241	0.08487619632754834	0.10783744971292422	-462.10074782709023	8757.319086663978	5172.7243816695545	1488.3723533221382	217.3415914668299	10	6	3	43	0.35248759509985506
687000	-6678.371931250303	-6178.234577240882	-500.1373540094208	-6178.234577240882	388.48981990586424	0.19912459811877367	0.33463460811583584	0.2294081078595651	0.236832685905825	0.11929355778941354	0.7284417186360007	0.1287932942390241	0.08487619632754834	0.10783744971292422	-457.9397858796145	8791.819896469116	1914.5718215393274	2352.194757358765	251.6152643162221	11	4	6	41	0.35248759509985506
688000	-6678.8368274722725	-6179.680760655094	-499.15606681717867	-6179.680760655094	368.8837998907139	0.19912459811877367	0.33463460811583584	0.2294081078595651	0.236832685905825	0.11929355778941354	0.7284417186360007	0.12212817805839415	0.06063504478167525	0.10783744971292422	-459.0127919577414	6768.12837494793	2601.8695040100797	923.7899836870902	262.0741926837889	11	4	1	46	0.35248759509985506
689000	-6695.735694768421	-6196.459408448544	-499.27628631987665	-6196.459408448544	475.4031863802956	0.19912459811877367	0.3086332331046909	0.22910729323696713	0.26313487553956794	0.11929355778941354	0.7284417186360007	0.12212817805839415	0.06063504478167525	0.10783744971292422	-460.03412955516285	8102.3037616589545	1301.1431309656869	248.2790575887687	351.9901995225971	13	1	2	46	0.35248759509985506
690000	-6663.935692875545	-6168.738765733947	-495.1969271415983	-6168.738765733947	400.10065393194105	0.18402429784000324	0.3480990610232359	0.21010042666275267	0.2577762144740081	0.11335763020671347	0.9446140560877988	0.1495627917809172	0.0576909859812058	0.0935625825772489	-455.2633126621551	5253.163916820113	2029.4936096395618	1185.075513555407	186.94885362005377	8	5	5	44	0.32417918840417603
691000	-6673.264615680994	-6170.981297839417	-502.2833178415773	-6170.981297839417	404.42551006865466	0.18402429784000324	0.3480990610232359	0.21010042666275267	0.2577762144740081	0.11335763020671347	0.9446140560877988	0.1495627917809172	0.0576909859812058	0.0935625825772489	-458.01218179392697	8693.74346389552	21884.646400719685	361.8432970981278	265.0584377943916	9	2	6	45	0.32417918840417603
692000	-6659.940663229104	-6171.2298933098255	-488.71076991927845	-6171.2298933098255	435.79515037665647	0.19912459811877367	0.3086332331046909	0.22910729323696713	0.26313487553956794	0.09351678344112388	0.7284417186360007	0.12212817805839415	0.06063504478167525	0.083621498502576	-448.3307731733152	6970.647665807651	3068.291832120372	85.65835995200429	293.2895829084974	8	3	6	45	0.35248759509985506
693000	-6663.207692114313	-6174.582298541654	-488.6253935726587	-6174.582298541654	390.0037177842651	0.18402429784000324	0.32172081123459223	0.23647867645139636	0.2577762144740081	0.11335763020671347	0.9446140560877988	0.1495627917809172	0.0576909859812058	0.0935625825772489	-445.28912444071244	4577.065675144927	5985.230639602677	5279.799986239371	215.58062442206324	6	5	2	49	0.32417918840417603
694000	-6683.083048517064	-6172.773555155081	-510.3094933619821	-6172.773555155081	476.7073575980255	0.19912459811877367	0.3086332331046909	0.22910729323696713	0.26313487553956794	0.09351678344112388	0.7415329225404141	0.12212817805839415	0.06063504478167525	0.083621498502576	-468.1758504243516	11039.06082746145	5802.366649636081	1786.202551755833	353.1729467969799	6	9	2	45	0.3553207076173778
695000	-6695.425980516327	-6187.000641872251	-508.4253386440755	-6187.000641872251	589.7231821084036	0.19912459811877367	0.3086332331046909	0.22910729323696713	0.26313487553956794	0.09351678344112388	0.7481336543374254	0.12212817805839415	0.06063504478167525	0.083621498502576	-463.1285101314447	7254.870928480251	12880.89304302095	9350.530228187137	293.89384164031884	5	6	2	49	0.3948199392597593
696000	-6691.433988661439	-6181.255884471344	-510.1781041900949	-6181.255884471344	505.02456416191245	0.19912459811877367	0.3086332331046909	0.22910729323696713	0.26313487553956794	0.09351678344112388	0.6278314257797671	0.12212817805839415	0.06063504478167525	0.083621498502576	-463.5404848900805	11752.556815465117	26587.18613877878	7372.149295414749	404.7352957069555	6	1	6	49	0.3948199392597593
697000	-6680.549765553045	-6179.170631883327	-501.3791336697182	-6179.170631883327	465.10666243263836	0.19912459811877367	0.3170399602976896	0.2207005660439684	0.26313487553956794	0.09351678344112388	0.7756075653539907	0.12212817805839415	0.06063504478167525	0.083621498502576	-459.0479898777483	7040.929751730107	5102.631603407819	3475.6337433516055	351.63128797247924	9	3	1	49	0.3948199392597593
698000	-6680.504402930684	-6176.1682572924465	-504.336145638237	-6176.1682572924465	492.4922739199758	0.19912459811877367	0.3170399602976896	0.2207005660439684	0.26313487553956794	0.09351678344112388	0.7756075653539907	0.12212817805839415	0.060033619375251535	0.083621498502576	-460.86632851630725	9162.25373024465	13164.104818670818	1955.51539416907	333.5832670346316	7	4	2	49	0.3948199392597593
699000	-6694.116326391708	-6176.824173174574	-517.2921532171343	-6176.824173174574	465.0494374613002	0.19404378800185115	0.3249185433925499	0.24072073687347106	0.2403169317321275	0.09351678344112388	0.6949341544778075	0.12212817805839415	0.065484874928349	0.083621498502576	-474.10314570129225	12591.779605611475	6262.022613956811	3109.3533572007336	465.8833082194426	1	10	2	49	0.3948199392597593
700000	-6699.258856580294	-6181.087291853823	-518.1715647264708	-6181.087291853823	441.9339473081675	0.19404378800185115	0.3249185433925499	0.24072073687347106	0.2403169317321275	0.09351678344112388	0.6949341544778075	0.12212817805839415	0.065484874928349	0.083621498502576	-474.7864592481943	20644.605701647368	10872.972014203868	742.540266912841	472.4879463067611	1	13	4	44	0.3948199392597593
701000	-6646.661489805884	-6171.081024430763	-475.5804653751207	-6171.081024430763	424.444914515208	0.18919889747453927	0.3350094554908479	0.21889040961185077	0.256901237422762	0.11335763020671347	0.9446140560877988	0.1495627917809172	0.08011605174899492	0.07682245258483472	-433.32500973994553	2908.2341480072946	10073.624397530935	291.2678330874982	237.56405466298594	1	7	26	28	0.32417918840417603
702000	-6694.450386932424	-6186.076660497101	-508.3737264353227	-6186.076660497101	492.06645915459956	0.19404378800185115	0.31716341192034997	0.22533938478181076	0.26345341529598776	0.09470874309605709	0.671569352030183	0.12212817805839415	0.05526280271369145	0.083621498502576	-464.666962600836	6753.777697112203	9064.49678525882	6027.520392197202	314.6845108103772	1	8	8	45	0.3948199392597593
703000	-6680.364955619021	-6178.323000588572	-502.04195503044986	-6178.323000588572	442.65713514325455	0.19404378800185115	0.31716341192034997	0.22533938478181076	0.26345341529598776	0.09470874309605709	0.671569352030183	0.12212817805839415	0.05526280271369145	0.083621498502576	-458.5857579102348	13857.560031895671	6018.183904798976	4026.5903716834296	325.81503763232286	1	10	4	47	0.3948199392597593
704000	-6677.791703006738	-6180.886463593442	-496.90523941329553	-6180.886463593442	442.6853798801196	0.19404378800185115	0.31716341192034997	0.22533938478181076	0.26345341529598776	0.09470874309605709	0.671569352030183	0.12212817805839415	0.05526280271369145	0.083621498502576	-454.4099327674394	9726.288319404499	5574.751485531796	3200.8853938202387	288.31538807783994	5	3	7	47	0.3948199392597593
705000	-6669.343998048799	-6178.67540185099	-490.66859619780905	-6178.67540185099	446.9791868229652	0.19404378800185115	0.31716341192034997	0.22533938478181076	0.26345341529598776	0.09470874309605709	0.671569352030183	0.12212817805839415	0.05526280271369145	0.083621498502576	-448.10568488492214	8823.672680736445	6155.754049996932	3473.8552598620186	197.52686121300377	8	3	4	47	0.3948199392597593
706000	-6678.061397275765	-6179.556751417838	-498.5046458579264	-6179.556751417838	493.4780420867544	0.19404378800185115	0.31716341192034997	0.22533938478181076	0.26345341529598776	0.09470874309605709	0.648779008845356	0.12614727758479483	0.04896281383128151	0.083621498502576	-456.6955088120907	10104.623789874773	10021.43721001453	799.7818329443007	240.8329302626424	9	1	5	47	0.41580176522581513
707000	-6666.23802296164	-6174.891890570796	-491.3461323908443	-6174.891890570796	434.5462049271256	0.19404378800185115	0.31716341192034997	0.22533938478181076	0.26345341529598776	0.09470874309605709	0.648779008845356	0.12614727758479483	0.04847090102857091	0.09361297313826296	-452.549987689413	8110.4623640307145	1047.8409150872064	612.7433030802355	313.2488755302615	10	7	2	43	0.41580176522581513
708000	-6679.530200704561	-6187.83996878601	-491.6902319185513	-6187.83996878601	547.0870270226762	0.19404378800185115	0.31716341192034997	0.22533938478181076	0.26345341529598776	0.09470874309605709	0.648779008845356	0.12614727758479483	0.04847090102857091	0.09361297313826296	-452.32769251003714	8465.342222603527	366.55530084258237	807.4966581296114	220.3702857486575	10	1	11	40	0.37693861510298077
709000	-6669.102186319079	-6175.672122318511	-493.43006400056777	-6175.672122318511	473.95883882943934	0.19404378800185115	0.31716341192034997	0.22533938478181076	0.26345341529598776	0.12672315202444612	0.648779008845356	0.12614727758479483	0.04847090102857091	0.09361297313826296	-453.18229283434596	6754.310403316637	5286.049025358478	552.5130010137683	220.87994727951408	7	6	11	38	0.37693861510298077
710000	-6679.338083983382	-6186.662747956308	-492.6753360270742	-6186.662747956308	445.5626663876059	0.19404378800185115	0.31716341192034997	0.22533938478181076	0.26345341529598776	0.12672315202444612	0.8292120020921627	0.12614727758479483	0.04847090102857091	0.09361297313826296	-450.7690931645158	16369.442489634863	6866.428360014279	375.43724145981304	220.02797606717735	1	11	15	35	0.3743292668175412
